oyun_adi,platform,cihaz_turu,kategori,yas_siniri,fiyat,gelistirici,tehlikeli_kategori,tehlikeli_oyun
https://apps.apple.com/tr/app/block-blast/id1617391485?l=tr,Appstore,Telefon,Bulmaca,12,,Hungry Studio,0,0
https://apps.apple.com/tr/app/super-bear-adventure/id1531842415?l=tr,Appstore,Telefon,Aksiyon,3,,Earthkwak Games,0,0
https://apps.apple.com/tr/app/brawl-stars/id1229016807?l=tr,Appstore,Telefon,Aksiyon,12,,Supercell,0,0
https://apps.apple.com/tr/app/arrows-puzzle-escape/id6748397500?l=tr,Appstore,Telefon,Bulmaca,10,,Lessmore GmbH,0,0
https://apps.apple.com/tr/app/kingshot/id6739554056?l=tr,Appstore,Telefon,Strateji,10,,Century Games Pte. Ltd.,0,0
https://apps.apple.com/tr/app/block-out-color-sort-puzzle/id6752672568?l=tr,Appstore,Telefon,Bulmaca,3,,Grand Games A.Ş.,0,0
https://apps.apple.com/tr/app/subway-surfers/id512939461?l=tr,Appstore,Telefon,Aksiyon,10,,Sybo Games ApS,0,0
https://apps.apple.com/tr/app/ufl-futbol-oyunu-2026/id6755629873?l=tr,Appstore,Telefon,Spor,10,,XTEN Limited,0,0
https://apps.apple.com/tr/app/magic-sort/id6499209744?l=tr,Appstore,Telefon,Bulmaca,12,,Grand Games A.Ş.,0,0
https://apps.apple.com/tr/app/101-y%C3%BCzbir-okey-plus/id649260774?l=tr,Appstore,Telefon,Masa,12,,Zynga Inc.,0,0
https://apps.apple.com/tr/app/castle-busters/id6746328263?l=tr,Appstore,Telefon,Aksiyon,10,,Voodoo,0,0
https://apps.apple.com/tr/app/pubg-mobile/id1330123889?l=tr,Appstore,Telefon,Aksiyon,12,,Tencent Mobile International Limited,0,0
https://apps.apple.com/tr/app/efootball/id1117270703?l=tr,Appstore,Telefon,Aksiyon,10,,KONAMI,0,0
https://apps.apple.com/tr/app/fortnite/id6483539426?l=tr,Appstore,Telefon,Aksiyon,12,,Epic Games Inc.,0,0
https://apps.apple.com/tr/app/bus-rush-fever/id6759763476?l=tr,Appstore,Telefon,Bulmaca,12,,"GOODROID,Inc.",0,0
https://apps.apple.com/tr/app/whiteout-survival/id6443575749?l=tr,Appstore,Telefon,Strateji,10,,Century Games Pte. Ltd.,0,0
https://apps.apple.com/tr/app/otob%C3%BCs-simulator-ultimate/id1461749632?l=tr,Appstore,Telefon,Simülasyon,3,,Zuuks Games,0,0
https://apps.apple.com/tr/app/magic-tiles-3-piyano-oyunu/id1443446174?l=tr,Appstore,Telefon,Müzik,3,,Amanotes Pte. Ltd.,0,0
https://apps.apple.com/tr/app/paper-io-2/id1423046460?l=tr,Appstore,Telefon,Basit Eğlence,10,,Voodoo,0,0
https://apps.apple.com/tr/app/soccer-moccer/id6756003049?l=tr,Appstore,Telefon,Basit Eğlence,3,,BUGRA EREN ERDOGAN,0,0
https://apps.apple.com/tr/app/words-of-wonders-kelime-oyunu/id1369521645?l=tr,Appstore,Telefon,Kelime,3,,FUGO BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,0,0
https://apps.apple.com/tr/app/arrows-go-ok-bulmacalar%C4%B1/id6758326278?l=tr,Appstore,Telefon,Bulmaca,3,,Oakever Games,0,0
https://apps.apple.com/tr/app/i-yi-pizza-g%C3%BCzel-pizza/id911121200?l=tr,Appstore,Telefon,Simülasyon,3,,TAPBLAZE,0,0
https://apps.apple.com/tr/app/ea-sports-fc-mobile-futbol-26/id1094930513?l=tr,Appstore,Telefon,Spor,10,,Electronic Arts,0,0
https://apps.apple.com/tr/app/vita-mahjong/id6468921495?l=tr,Appstore,Telefon,Kart,3,,Vita Studio,0,0
https://apps.apple.com/tr/app/n%C3%B6bet%C3%A7i-mahkeme/id6760950124?l=tr,Appstore,Telefon,RYO,3,,BUGRA TUNCER,0,0
https://apps.apple.com/tr/app/minecraft/id479516143?l=tr,Appstore,Telefon,Macera,10,,Mojang,0,0
https://apps.apple.com/tr/app/b%C3%BCfeci/id6762850272?l=tr,Appstore,Telefon,Simülasyon,3,,Dogancan OZDEMIR,0,0
https://apps.apple.com/tr/app/farming-simulator-26-mobile/id6748056918?l=tr,Appstore,Telefon,Simülasyon,3,,GIANTS Software GmbH,0,0
https://apps.apple.com/tr/app/plague-inc/id525818839?l=tr,Appstore,Telefon,Strateji,10,,Ndemic Creations,0,0
https://apps.apple.com/tr/app/s%C4%B1n%C4%B1r-g%C3%B6revlisi/id6757699360?l=tr,Appstore,Telefon,RYO,10,,ERAY EROL,0,0
https://apps.apple.com/tr/app/acil-doktoru/id6759113217?l=tr,Appstore,Telefon,Simülasyon,3,,BUGRA TUNCER,0,0
https://apps.apple.com/tr/app/%C5%9Fehir-y%C3%B6netimi-kasaba-ve-kart/id6746746394?l=tr,Appstore,Telefon,Strateji,10,,ERAY EROL,0,0
https://apps.apple.com/tr/app/streetpro-racing/id6670199903?l=tr,Appstore,Telefon,Yarış,3,,yasin urun,0,0
https://apps.apple.com/tr/app/tabu-resmi-oyun/id1563932741?l=tr,Appstore,Telefon,Masa,3,,Marmalade Game Studio,0,0
https://apps.apple.com/tr/app/otopark%C3%A7%C4%B1/id6762970009?l=tr,Appstore,Telefon,Simülasyon,3,,Fatih Beceren,0,0
https://apps.apple.com/tr/app/son-kontrol/id6770480037?l=tr,Appstore,Telefon,RYO,10,,Fatih Beceren,0,0
https://apps.apple.com/tr/app/parking-mafia-onli-ne/id6448928429?l=tr,Appstore,Telefon,Simülasyon,16,,Ali Kar,0,0
https://apps.apple.com/tr/app/stardew-valley/id1406710800?l=tr,Appstore,Telefon,RYO,12,,ConcernedApe,0,0
https://apps.apple.com/tr/app/earn-to-die-2/id891194610?l=tr,Appstore,Telefon,Aksiyon,12,,Not Doppler,0,0
https://apps.apple.com/tr/app/pompac%C4%B1-sim%C3%BClat%C3%B6r/id6767835460?l=tr,Appstore,Telefon,Simülasyon,3,,ANIL Demir,0,0
https://apps.apple.com/tr/app/balatro/id6502453075?l=tr,Appstore,Telefon,Kart,12,,Playstack Ltd,0,0
https://apps.apple.com/tr/app/cdci-oyun-al-sat/id6759861082?l=tr,Appstore,Telefon,Simülasyon,3,,Fatih Beceren,0,0
https://apps.apple.com/tr/app/my-child-lebensborn/id1298544927?l=tr,Appstore,Telefon,RYO,12,,Hypotyposis Limited,0,0
https://apps.apple.com/tr/app/1-tl/id6758114235?l=tr,Appstore,Telefon,Basit Eğlence,3,,MITHAT GUMUS,0,0
https://apps.apple.com/tr/app/etiket-tofask-online/id6477356535?l=tr,Appstore,Telefon,Simülasyon,3,,Ali Kar,0,0
https://apps.apple.com/tr/app/grand-theft-auto-san-andreas/id763692274?l=tr,Appstore,Telefon,Aksiyon,18,,Rockstar Games,0,0
https://apps.apple.com/tr/app/geometry-dash/id625334537?l=tr,Appstore,Telefon,Basit Eğlence,3,,RobTop Games AB,0,0
https://apps.apple.com/tr/app/burada-sadece-sen-vars%C4%B1n/id1094038347?l=tr,Appstore,Telefon,Macera,12,,Danil Malinov,0,0
https://apps.apple.com/tr/app/reds-first-flight/id1596736236?l=tr,Appstore,Telefon,Bulmaca,3,,Rovio Entertainment Oyj,0,0
https://apps.apple.com/tr/app/i-yi-kahve-g%C3%BCzel-kahve/id1603584945?l=tr,Appstore,Telefon,Basit Eğlence,3,,TAPBLAZE,0,0
https://apps.apple.com/tr/app/inmost/id6478596530?l=tr,Appstore,Telefon,Macera,12,,Chucklefish Limited,0,0
https://apps.apple.com/tr/app/dredge/id6526463862?l=tr,Appstore,Telefon,Macera,12,,Black Salt Games,0,0
https://apps.apple.com/tr/app/vampire-survivors/id6444525702?l=tr,Appstore,Telefon,Aksiyon,12,,Poncle,0,0
https://apps.apple.com/tr/app/lost-in-play/id6449434958?l=tr,Appstore,Telefon,Bulmaca,10,,Snapbreak Games,0,0
https://apps.apple.com/tr/app/deep-rock-galactic-survivor/id6742194903?l=tr,Appstore,Telefon,Aksiyon,12,,Ghost Ship Publishing,0,0
https://apps.apple.com/tr/app/teeny-tiny-town/id6449408808?l=tr,Appstore,Telefon,Masa,3,,Short Circuit Studio,0,0
https://apps.apple.com/tr/app/the-past-within-lite/id6443761523?l=tr,Appstore,Telefon,Macera,12,,Rusty Lake,0,0
https://apps.apple.com/tr/app/chants-of-sennaar/id6566195667?l=tr,Appstore,Telefon,Bulmaca,10,,Playdigious,0,0
https://apps.apple.com/tr/app/thronefall-a-little-kingdom/id6744029320?l=tr,Appstore,Telefon,Strateji,12,,Doghowl Games Ltd.,0,0
https://apps.apple.com/tr/app/timelie/id6739528472?l=tr,Appstore,Telefon,Bulmaca,3,,Snapbreak Games,0,0
https://apps.apple.com/tr/app/art-of-fauna-cozy-puzzles/id1630468596?l=tr,Appstore,Telefon,Bulmaca,10,,Klemens Strasser,0,0
https://apps.apple.com/tr/app/monument-valley-3/id6443563379?l=tr,Appstore,Telefon,Bulmaca,3,,ustwo games,0,0
https://apps.apple.com/tr/app/townsfolk/id6670406987?l=tr,Appstore,Telefon,Simülasyon,3,,Short Circuit Studio,0,0
https://apps.apple.com/tr/app/automatoys/id1580281448?l=tr,Appstore,Telefon,Bulmaca,3,,Idle Friday,0,0
https://apps.apple.com/tr/app/grand-mountain-adventure-2/id6475040075?l=tr,Appstore,Telefon,Spor,10,,Toppluva AB,0,0
https://apps.apple.com/tr/app/a-slight-chance-of-sawblades/id6444032878?l=tr,Appstore,Telefon,Aksiyon,10,,Yong Kian Chin,0,0
https://apps.apple.com/tr/app/duck-detective-ghost-glamping/id6751124234?l=tr,Appstore,Telefon,Macera,10,,Happy Broccoli Games,0,0
https://apps.apple.com/tr/app/toem-a-photo-adventure/id6743934969?l=tr,Appstore,Telefon,Macera,3,,Snapbreak Games,0,0
https://apps.apple.com/tr/app/daily-dadish/id1663146885?l=tr,Appstore,Telefon,Aksiyon,10,,Thomas Young,0,0
https://apps.apple.com/tr/app/rift-riff/id6746967900?l=tr,Appstore,Telefon,Strateji,12,,Adriaan de Jongh,0,0
https://apps.apple.com/tr/app/pine-een-verhaal-over-verlies/id1629500116?l=tr,Appstore,Telefon,Macera,3,,Fellow Traveller,0,0
https://apps.apple.com/tr/app/duck-detective-secret-salami/id6503263073?l=tr,Appstore,Telefon,Macera,10,,Snapbreak Games,0,0
https://apps.apple.com/tr/app/loop-hero/id6464048549?l=tr,Appstore,Telefon,RYO,10,,Playdigious,0,0
https://apps.apple.com/tr/app/papers-please/id935216956?l=tr,Appstore,Telefon,RYO,16,,3909,0,0
https://apps.apple.com/tr/app/dadish-3/id1613609465?l=tr,Appstore,Telefon,Aksiyon,10,,Thomas Young,0,0
https://apps.apple.com/tr/app/i-am-your-beast/id6473058219?l=tr,Appstore,Telefon,Aksiyon,16,,Frosty Pop,0,0
https://apps.apple.com/tr/app/after-inc/id1631859420?l=tr,Appstore,Telefon,Strateji,10,,Ndemic Creations,0,0
https://apps.apple.com/tr/app/retro-bowl-college/id1632904520?l=tr,Appstore,Telefon,Spor,12,,New Star Games,0,0
https://apps.apple.com/tr/app/production-chain-tycoon/id1662894978?l=tr,Appstore,Telefon,Strateji,3,,Robert Grzybek,0,0
https://apps.apple.com/tr/app/the-get-out-kids/id6477838776?l=tr,Appstore,Telefon,Macera,10,,Frosty Pop,0,0
https://apps.apple.com/tr/app/townscaper/id1549531491?l=tr,Appstore,Telefon,Basit Eğlence,3,,Raw Fury,0,0
https://apps.apple.com/tr/app/supremacy-warhammer-40-000/id6476611896?l=tr,Appstore,Telefon,Strateji,16,,Stillfront Supremacy GmbH,0,0
https://apps.apple.com/tr/app/pond-pals/id6755534047?l=tr,Appstore,Telefon,Simülasyon,3,,HyperBeard Inc.,0,0
https://apps.apple.com/tr/app/the-completionist-1980-1989/id6759388583?l=tr,Appstore,Telefon,Simülasyon,12,,Frosty Pop,0,0
https://apps.apple.com/tr/app/bufo-jump/id6762348613?l=tr,Appstore,Telefon,Aksiyon,3,,Gionathan Pesaresi,0,0
https://apps.apple.com/tr/app/rogueslide/id6747688305?l=tr,Appstore,Telefon,Bulmaca,12,,Beep Yeah!,0,0
https://apps.apple.com/tr/app/pokermancer/id6759608688?l=tr,Appstore,Telefon,Bulmaca,10,,Adam Bray,0,0
https://apps.apple.com/tr/app/minishoot-adventures/id6742404565?l=tr,Appstore,Telefon,Basit Eğlence,10,,Yaozuo Games Ltd,0,0
https://apps.apple.com/tr/app/clash-of-critters/id6741567125?l=tr,Appstore,Telefon,Basit Eğlence,10,,Farlight Games,0,0
https://apps.apple.com/tr/app/tennis-manager-26-my-player/id6761369258?l=tr,Appstore,Telefon,Spor,3,,ReboundCG,0,0
https://apps.apple.com/tr/app/stillpoint-minimal-defense/id6761084082?l=tr,Appstore,Telefon,Strateji,3,,Buff Studio Co.Ltd.,0,0
https://apps.apple.com/tr/app/wordscapes-word-blast/id6752566651?l=tr,Appstore,Telefon,Bulmaca,10,,"PeopleFun, Inc.",0,0
https://apps.apple.com/tr/app/project-music/id6762417129?l=tr,Appstore,Telefon,Müzik,3,,SUNGMIN JIN,0,0
https://apps.apple.com/tr/app/dreamscape-compass-walls/id6742513789?l=tr,Appstore,Telefon,Bulmaca,3,,RoadRocks,0,0
https://apps.apple.com/tr/app/airline-empire-manager/id6758865591?l=tr,Appstore,Telefon,Strateji,3,,VDTruck LLC,0,0
https://apps.apple.com/tr/app/racing-master/id6461415696?l=tr,Appstore,Telefon,Yarış,12,,NETEASE INTERACTIVE ENTERTAINMENT PTE. LTD,0,0
https://apps.apple.com/tr/app/neo-artifacts-strategy-rpg/id6760394762?l=tr,Appstore,Telefon,Kart,16,,Dragonest,0,0
https://apps.apple.com/tr/app/nte-neverness-to-everness/id6754593077?l=tr,Appstore,Telefon,RYO,12,,N2E ENTERTAINMENT PTE. LTD.,0,0
https://apps.apple.com/tr/app/beholder-conductor/id6748957041?l=tr,Appstore,Telefon,Macera,12,,Plug In Digital,0,0
https://apps.apple.com/tr/app/abend-meltdown/id6737458201?l=tr,Appstore,Telefon,Bulmaca,10,,Laszlo Pinter,0,0
https://apps.apple.com/tr/app/shattered-dimension/id6743739470?l=tr,Appstore,Telefon,Bulmaca,3,,"COTTONGAME Network Technology Co., Ltd.",0,0
https://apps.apple.com/tr/app/galaxy-cruiser/id6762054581?l=tr,Appstore,Telefon,Basit Eğlence,3,,Kadir Yazgan,0,0
https://apps.apple.com/tr/app/control-ultimate-edition/id6502953520?l=tr,Appstore,Telefon,Aksiyon,18,,Remedy Entertainment PLC,0,0
https://apps.apple.com/tr/app/bacon-in-zane/id6751200829?l=tr,Appstore,Telefon,Basit Eğlence,12,,Philipp Stollenmayer,0,0
https://apps.apple.com/tr/app/factory-balls-go/id6759607863?l=tr,Appstore,Telefon,Bulmaca,10,,Bart BONTE,0,0
https://apps.apple.com/tr/app/nubbys-number-factory/id6746919411?l=tr,Appstore,Telefon,Bulmaca,3,,MogDogBlog Productions,0,0
https://apps.apple.com/tr/app/hearthside-a-teeny-tiny-game/id6759380444?l=tr,Appstore,Telefon,Masa,3,,Short Circuit Studio,0,0
https://apps.apple.com/tr/app/farm-rush-harvest-tycoon/id6751950337?l=tr,Appstore,Telefon,Simülasyon,12,,Miniclip.com,0,0
https://apps.apple.com/tr/app/dicero/id6740966864?l=tr,Appstore,Telefon,Basit Eğlence,10,,HABBY,0,0
https://apps.apple.com/tr/app/critter-spin/id6759133216?l=tr,Appstore,Telefon,Bulmaca,3,,Julian Damy,0,0
https://apps.apple.com/tr/app/cozy-crosswords/id6757707409?l=tr,Appstore,Telefon,Kelime,3,,"Mulberry Tree Games, LLC",0,0
https://apps.apple.com/tr/app/merchant-of-the-skies/id6754459969?l=tr,Appstore,Telefon,Simülasyon,3,,Astral Ride,0,0
https://apps.apple.com/tr/app/clay-jam-classic/id6759738137?l=tr,Appstore,Telefon,Aksiyon,3,,YumYumYukYuk,0,0
https://apps.apple.com/tr/app/my-mole/id6757511306?l=tr,Appstore,Telefon,Basit Eğlence,3,,GAME START LLC,0,0
https://apps.apple.com/tr/app/alien-morgue/id6760113695?l=tr,Appstore,Telefon,Simülasyon,12,,ARTEM GUMENNIKOV,0,0
https://apps.apple.com/tr/app/chess-reels-puzzles-tactics/id6760829181?l=tr,Appstore,Telefon,Masa,3,,Empire Dating Apps Limited,0,0
https://apps.apple.com/tr/app/humbug-2/id6753792967?l=tr,Appstore,Telefon,Bulmaca,12,,Dunderbit,0,0
https://apps.apple.com/tr/app/this-aint-even-poker-ya-joker/id6757846100?l=tr,Appstore,Telefon,Strateji,3,,Doghowl Games Ltd.,0,0
https://apps.apple.com/tr/app/pixel-flow/id6751056652?l=tr,Appstore,Telefon,Bulmaca,12,,Loom Games Oyun Yazilim ve Pazarlama Anonim Sirketi,0,0
https://apps.apple.com/tr/app/viking-island-merge-adventure/id6740337084?l=tr,Appstore,Telefon,Bulmaca,3,,Pine Games,0,0
https://apps.apple.com/tr/app/sosyal-lig-futbol-oyunu/id725481540?l=tr,Appstore,Telefon,Spor,18,,Rune Games,0,0
https://apps.apple.com/tr/app/secrets-of-paradise-merge-game/id6743236882?l=tr,Appstore,Telefon,Bulmaca,12,,uGo games FZE,0,0
https://apps.apple.com/tr/app/capital-kings-idle-tycoon/id6738362686?l=tr,Appstore,Telefon,Masa,18,,Lighthouse Games Studio,0,0
https://apps.apple.com/tr/app/light-bloom-bulmaca-oyunu/id6751227232?l=tr,Appstore,Telefon,Bulmaca,3,,muhammed ali tuna,0,0
https://apps.apple.com/tr/app/roy-story-match-3-blast-games/id6751541328?l=tr,Appstore,Telefon,Bulmaca,3,,Velo Oyun Yazılım ve Pazarlama Anonim Şirketi,0,0
https://apps.apple.com/tr/app/cube-busters/id6737197130?l=tr,Appstore,Telefon,Bulmaca,3,,Spyke Games,0,0
https://apps.apple.com/tr/app/smashing-four/id1230892664?l=tr,Appstore,Telefon,Strateji,12,,By Aliens L.L.C - F.Z,0,0
https://apps.apple.com/tr/app/rune-puzzle-match-blast/id6499326939?l=tr,Appstore,Telefon,Bulmaca,3,,Velo Oyun Yazılım ve Pazarlama Anonim Şirketi,0,0
https://apps.apple.com/tr/app/kitchen-masters/id6474870266?l=tr,Appstore,Telefon,Bulmaca,3,,Bigger Games,0,0
https://apps.apple.com/tr/app/goal-battle-futbol-oyunlar%C4%B1/id6477293095?l=tr,Appstore,Telefon,Spor,10,,Mage Games,0,0
https://apps.apple.com/tr/app/dedektif-katy-gizli-objeler/id1645253707?l=tr,Appstore,Telefon,Macera,12,,MoraLabs,0,0
https://apps.apple.com/tr/app/summer-love-merge-story/id6478007896?l=tr,Appstore,Telefon,Bulmaca,3,,Susa Games,0,0
https://apps.apple.com/tr/app/petrolhead-extreme-car-driving/id6473174505?l=tr,Appstore,Telefon,Yarış,3,,Lethe Studios,0,0
https://apps.apple.com/tr/app/islash-masters/id949498190?l=tr,Appstore,Telefon,Bulmaca,12,,Duello,0,0
https://apps.apple.com/tr/app/goka-street/id1595129335?l=tr,Appstore,Telefon,Spor,12,,Blay Games,0,0
https://apps.apple.com/tr/app/kingdom-clash-sava%C5%9F-oyunu/id1611722542?l=tr,Appstore,Telefon,Strateji,12,,AI Games FZ,0,0
https://apps.apple.com/tr/app/find-the-cat-gizli-nesneler/id6523424272?l=tr,Appstore,Telefon,Bulmaca,3,,Agave Games,0,0
https://apps.apple.com/tr/app/farmington-farm-game/id1583061098?l=tr,Appstore,Telefon,Simülasyon,10,,uGo games FZE,0,0
https://apps.apple.com/tr/app/drift-max-pro-drift-racing/id1327721379?l=tr,Appstore,Telefon,Yarış,10,,TIRAMISU STUDIOS YAZILIM HIZMETLERI ANONIM SIRKETI,0,0
https://apps.apple.com/tr/app/highway-racer-pro/id6741471925?l=tr,Appstore,Telefon,Yarış,3,,Spektra Games,0,0
https://apps.apple.com/tr/app/polygun-arena-sava%C5%9F-fps/id6451040780?l=tr,Appstore,Telefon,Aksiyon,12,,SIRIUS GAMES,0,0
https://apps.apple.com/tr/app/o-benim-yerim-zeka-oyunu/id6532601126?l=tr,Appstore,Telefon,Bulmaca,12,,ROOFTOP GAMES OYUN TEKNOLOJILERI ANONIM SIRKETI,0,0
https://apps.apple.com/tr/app/merge-studio-fashion-makeover/id1615964753?l=tr,Appstore,Telefon,Basit Eğlence,3,,Paxie Games,0,0
https://apps.apple.com/tr/app/goodwill-tiles-match-rescue/id6717585856?l=tr,Appstore,Telefon,Bulmaca,3,,Libra,0,0
https://apps.apple.com/tr/app/galaxy-attack-space-shooter/id1225548580?l=tr,Appstore,Telefon,Basit Eğlence,10,,GAU TECHNOLOGY LTD.,0,0
https://apps.apple.com/tr/app/cafeland-restoran-oyunu/id1147665432?l=tr,Appstore,Telefon,Aile,3,,Gamegos Teknoloji A.S.,0,0
https://apps.apple.com/tr/app/blitz-busters/id6467716382?l=tr,Appstore,Telefon,Bulmaca,3,,Spyke Games,0,0
https://apps.apple.com/tr/app/triple-match-city/id6450110217?l=tr,Appstore,Telefon,Bulmaca,3,,Breeze Games L.L.C-FZ,0,0
https://apps.apple.com/tr/app/raid-rush-tower-defense-td/id1662335371?l=tr,Appstore,Telefon,Strateji,12,,Panteon Yazilim Oyun Egitim Teknolojileri ve Hizmetleri Sanayi Ticaret Anonim Sirketi,0,0
https://apps.apple.com/tr/app/match-villains/id6479752688?l=tr,Appstore,Telefon,Bulmaca,3,,Good Job Games,0,0
https://apps.apple.com/tr/app/car-match-traffic-puzzle/id6504421808?l=tr,Appstore,Telefon,Bulmaca,12,,Grand Games A.Ş.,0,0
https://apps.apple.com/tr/app/royal-match/id1482155847?l=tr,Appstore,Telefon,Bulmaca,12,,Dream Games,0,0
https://apps.apple.com/tr/app/kafa-topu-2-futbol-oyunu/id1193933380?l=tr,Appstore,Telefon,Spor,10,,MASOMO LIMITED,0,0
https://apps.apple.com/tr/app/fionas-farm/id1585193132?l=tr,Appstore,Telefon,Bulmaca,3,,Ace Academy Teknoloji A.Ş.,0,0
https://apps.apple.com/tr/app/food-inc/id1659416236?l=tr,Appstore,Telefon,Basit Eğlence,3,,CREALODE GAMES YAZILIM VE TEKNOLOJI ANONIM SIRKETI,0,0
https://apps.apple.com/tr/app/hocus-2/id1532229040?l=tr,Appstore,Telefon,Bulmaca,3,,GAMEBRAIN YAZILIM TEKNOLOJILERI ANONIM SIRKETI,0,0
https://apps.apple.com/tr/app/petrolhead-sokak-yar%C4%B1%C5%9F%C4%B1/id1514871568?l=tr,Appstore,Telefon,Yarış,3,,Lethe Studios,0,0
https://apps.apple.com/tr/app/shishke-bob/id1554491421?l=tr,Appstore,Telefon,Bulmaca,3,,Blay Games,0,0
https://apps.apple.com/tr/app/truck-simulator-ultimate/id1553900372?l=tr,Appstore,Telefon,Simülasyon,3,,Zuuks Games,0,0
https://apps.apple.com/tr/app/traffic-rider/id951744068?l=tr,Appstore,Telefon,Yarış,3,,Skgames Yazilim Muhendislik Teknoloji Ltd. Sti.,0,0
https://apps.apple.com/tr/app/toon-blast/id1176027022?l=tr,Appstore,Telefon,Bulmaca,3,,Peak Games,0,0
https://apps.apple.com/tr/app/basketbol-arena-spor-oyunu/id1491198695?l=tr,Appstore,Telefon,Spor,10,,MASOMO LIMITED,0,0
https://apps.apple.com/tr/app/oddmar/id1247397901?l=tr,Appstore,Telefon,Aksiyon,10,,Mobge Ltd,0,0
https://apps.apple.com/tr/app/kelimelik/id563803371?l=tr,Appstore,Telefon,Kelime,12,,He2 Apps,0,0
https://apps.apple.com/tr/app/dotcraft/id1370994578?l=tr,Appstore,Telefon,Bulmaca,3,,Rootcraft,0,0
https://apps.apple.com/tr/app/merge-dragons/id1208952944?l=tr,Appstore,Telefon,Bulmaca,10,,Gram Games,0,0
https://apps.apple.com/tr/app/manor-cafe-e%C5%9Fle%C5%9Ftirme-oyunu/id1358742711?l=tr,Appstore,Telefon,Bulmaca,3,,Gamegos Teknoloji A.S.,0,0
https://apps.apple.com/tr/app/sync-party-hard/id1109398535?l=tr,Appstore,Telefon,Bulmaca,3,,Siis,0,0
https://apps.apple.com/tr/app/%C3%A7anak-okey-mynet-oyun/id536523082?l=tr,Appstore,Telefon,Masa,18,,VUVY,0,0
https://apps.apple.com/tr/app/cake-sort-puzzle-3d/id1634480695?l=tr,Appstore,Telefon,Bulmaca,18,,Lion Studios Plus,0,0
https://apps.apple.com/tr/app/ston/id1238293204?l=tr,Appstore,Telefon,Bulmaca,3,,Flat Games,0,0
https://apps.apple.com/tr/app/space-colony-idle/id1476713225?l=tr,Appstore,Telefon,Strateji,3,,Veloxia,0,0
https://apps.apple.com/tr/app/mergedom-home-design-merge/id1549205071?l=tr,Appstore,Telefon,Bulmaca,3,,Carry1st,0,0
https://apps.apple.com/tr/app/recontact-london-cyber-puzzle/id1538633834?l=tr,Appstore,Telefon,Bulmaca,12,,Recontact Digital Arts Oyun Teknoloji Anonim Sirketi,0,0
https://apps.apple.com/tr/app/silsile/id1442922490?l=tr,Appstore,Telefon,Kelime,3,,Hurol Ozturk,0,0
https://apps.apple.com/tr/app/clash-royale/id1053012308?l=tr,Appstore,Telefon,Strateji,10,,Supercell,0,0
https://apps.apple.com/tr/app/township/id638689075?l=tr,Appstore,Telefon,Basit Eğlence,12,,Playrix,0,0
https://apps.apple.com/tr/app/pk-xd-e%C4%9Flence-dost-oyunlar/id1449842729?l=tr,Appstore,Telefon,Macera,3,,Afterverse Games,0,0
https://apps.apple.com/tr/app/101-okey-yalla-canl%C4%B1-sesli/id1544887147?l=tr,Appstore,Telefon,Masa,12,,Yalla Technology FZ-LLC,0,0
https://apps.apple.com/tr/app/revenge-of-sultans/id1068427731?l=tr,Appstore,Telefon,Strateji,10,,ONEMT,0,0
https://apps.apple.com/tr/app/hay-day/id506627515?l=tr,Appstore,Telefon,Simülasyon,10,,Supercell,0,0
https://apps.apple.com/tr/app/avatar-world/id1635318586?l=tr,Appstore,Telefon,RYO,3,,Pazu Games Ltd,0,0
https://apps.apple.com/tr/app/league-of-legends-wild-rift/id1480616990?l=tr,Appstore,Telefon,Aksiyon,12,,Riot Games,0,0
https://apps.apple.com/tr/app/last-war-survival/id6448786147?l=tr,Appstore,Telefon,Strateji,12,,FUNFLY PTE. LTD.,0,0
https://apps.apple.com/tr/app/honor-of-kings/id1619254071?l=tr,Appstore,Telefon,Aksiyon,12,,Level Infinite,0,0
https://apps.apple.com/tr/app/tavla-plus-backgammon-plus/id1619948547?l=tr,Appstore,Telefon,Masa,12,,Zynga Inc.,0,0
https://apps.apple.com/tr/app/toptop-oyunlar-ve-sohbet/id1475867504?l=tr,Appstore,Telefon,Masa,18,,MX INNOVATION PTE. LTD.,0,0
https://apps.apple.com/tr/app/rise-of-kingdoms/id1354260888?l=tr,Appstore,Telefon,Strateji,10,,Lilith Games,0,0
https://apps.apple.com/tr/app/mobile-legends-bang-bang/id1160056295?l=tr,Appstore,Telefon,Aksiyon,12,,MOONTON,0,0
https://apps.apple.com/tr/app/castlevania-sotn/id1435456830?l=tr,Appstore,Telefon,Aksiyon,3,,KONAMI,0,0
https://apps.apple.com/tr/app/hyper-light-drifter/id1453875289?l=tr,Appstore,Telefon,Macera,12,,Abylight S.L.,0,0
https://apps.apple.com/tr/app/luck-be-a-landlord/id6450724928?l=tr,Appstore,Telefon,Strateji,12,,TrampolineTales,0,0
https://apps.apple.com/tr/app/kingdom-two-crowns/id1477991646?l=tr,Appstore,Telefon,Simülasyon,10,,Raw Fury,0,0
https://apps.apple.com/tr/app/scourgebringer/id1552864378?l=tr,Appstore,Telefon,Aksiyon,12,,Plug In Digital,0,0
https://apps.apple.com/tr/app/turnip-boy-commits-tax-evasion/id1609390613?l=tr,Appstore,Telefon,Macera,3,,Plug In Digital,0,0
